Samsung,52.5,1424.97,120,Premium
Samsung,55.5,1520.58,144,Premium
Samsung,55.9,1808.22,120,Premium
Samsung,57.4,1579.06,120,Premium
Samsung,54.4,1560.72,120,Premium
Samsung,55.3,1431.53,120,Premium
Samsung,59.2,1350.62,120,Premium
Samsung,54.3,1506.42,120,Premium
Samsung,54.2,1587.12,120,Premium
Samsung,57.8,1510.28,120,Premium
Samsung,53.7,1517.32,120,Premium
Samsung,59.3,1647.47,120,Premium
Samsung,51.4,1514.92,120,Premium
Samsung,54.2,1366.47,120,Premium
Samsung,55.9,1569.26,120,Premium
Samsung,54.4,1474.57,120,Premium
Samsung,58.2,1532.4,120,Premium
Samsung,55.7,1632.11,120,Premium
Samsung,52.3,1461.26,120,Premium
Samsung,54.6,1649.76,120,Premium
Samsung,49.2,1418.05,120,Premium
Samsung,51.4,1395.98,120,Premium
Xiaomi,42.3,455.23,60,Budget
Xiaomi,43.1,543.92,60,Budget
Xiaomi,41.5,468.48,50,Budget
Xiaomi,42.7,452.44,60,Budget
Xiaomi,43.2,476.49,60,Budget
Xiaomi,42.1,534.45,60,Budget
Xiaomi,42.8,473.53,60,Budget
Xiaomi,42.3,458.3,60,Budget
Xiaomi,42.1,483.98,60,Budget
Xiaomi,44.4,508.1,60,Budget
Xiaomi,44.2,475.19,60,Budget
Xiaomi,43.8,421.59,60,Budget
Xiaomi,43.0,454.69,60,Budget
Xiaomi,42.0,496.48,60,Budget
Xiaomi,42.7,493.95,60,Budget
Xiaomi,42.4,460.46,60,Budget
Xiaomi,45.0,450.84,60,Budget
Xiaomi,42.6,484.16,50,Budget
Xiaomi,43.5,444.79,60,Budget
Xiaomi,45.9,492.61,60,Budget
Xiaomi,41.5,401.43,60,Budget
Xiaomi,44.2,476.68,60,Budget
Xiaomi,43.0,414.11,50,Budget
Xiaomi,40.0,520.82,60,Budget
Xiaomi,41.8,437.14,60,Budget
Xiaomi,43.9,504.32,60,Budget
Xiaomi,43.4,429.72,50,Budget
Xiaomi,43.8,484.9,50,Budget
Xiaomi,40.8,393.7,60,Budget
Xiaomi,42.0,504.4,50,Budget
Xiaomi,43.5,509.01,60,Budget
Xiaomi,42.5,449.82,60,Budget
Xiaomi,43.5,416.91,60,Budget
Xiaomi,43.7,453.55,60,Budget
Xiaomi,44.0,433.95,60,Budget
Xiaomi,43.1,489.34,60,Budget
Xiaomi,43.1,419.08,60,Budget
Xiaomi,46.4,466.25,60,Budget
Xiaomi,46.2,419.31,60,Budget
Xiaomi,42.8,489.05,60,Budget
Xiaomi,41.7,426.02,60,Budget
Xiaomi,44.5,377.59,50,Budget
Xiaomi,43.5,525.05,60,Budget
Xiaomi,43.9,488.82,60,Budget
Xiaomi,41.0,523.26,60,Budget
Xiaomi,42.9,438.71,60,Budget
Xiaomi,40.4,504.15,60,Budget
Xiaomi,43.4,461.15,60,Budget
Xiaomi,40.6,426.02,50,Budget
Xiaomi,43.4,462.09,60,Budget
Xiaomi,43.0,451.88,60,Budget
Xiaomi,42.5,386.04,60,Budget
Xiaomi,43.2,470.58,60,Budget
Xiaomi,44.6,511.65,60,Budget
Xiaomi,43.5,420.06,60,Budget
Xiaomi,43.2,512.05,60,Budget
Xiaomi,46.1,520.21,60,Budget
Xiaomi,41.5,439.24,50,Budget
Xiaomi,44.0,504.75,60,Budget
Xiaomi,42.3,436.31,50,Budget
Xiaomi,44.6,379.65,60,Budget
Xiaomi,44.3,444.52,60,Budget
Xiaomi,45.3,452.96,60,Budget
Xiaomi,44.5,463.23,60,Budget
Xiaomi,40.4,447.78,60,Budget
Xiaomi,43.0,466.12,60,Budget
Xiaomi,41.0,476.79,50,Budget
Xiaomi,41.3,469.51,60,Budget
Xiaomi,42.9,488.21,60,Budget
Xiaomi,42.3,430.97,50,Budget
Xiaomi,42.2,418.29,60,Budget
Xiaomi,40.8,442.34,60,Budget
Xiaomi,45.9,451.41,50,Budget
Xiaomi,43.8,498.19,50,Budget
Xiaomi,42.8,441.16,60,Budget
Xiaomi,41.9,473.18,60,Budget
Xiaomi,42.6,357.92,60,Budget
Xiaomi,42.1,362.31,60,Budget
Xiaomi,43.9,462.45,60,Budget
Xiaomi,41.5,453.18,60,Budget
Xiaomi,40.6,458.14,60,Budget
Xiaomi,42.7,448.09,60,Budget
Xiaomi,42.0,406.74,60,Budget
Xiaomi,43.3,486.42,60,Budget
Xiaomi,43.0,509.2,50,Budget
Xiaomi,46.6,490.58,60,Budget
Xiaomi,41.4,442.39,60,Budget
Xiaomi,45.1,397.61,60,Budget
Xiaomi,40.9,472.52,60,Budget
Xiaomi,42.3,424.96,60,Budget
Xiaomi,42.1,415.44,60,Budget
Xiaomi,40.0,477.39,60,Budget
Xiaomi,42.6,413.7,60,Budget
Xiaomi,43.4,460.94,60,Budget
Xiaomi,43.8,410.9,60,Budget
Xiaomi,46.1,514.78,60,Budget
Xiaomi,42.0,472.82,60,Budget
Xiaomi,43.4,340.36,60,Budget
Xiaomi,43.4,413.83,60,Budget
Xiaomi,41.3,460.71,60,Budget
LG,48.9,904.5,60,Midrange
LG,49.0,972.22,60,Midrange
LG,50.9,1036.95,60,Midrange
LG,47.0,801.9,120,Midrange
LG,50.6,842.62,120,Midrange
LG,50.8,1050.11,120,Midrange
LG,50.6,860.87,60,Midrange
LG,49.5,869.69,120,Midrange
LG,50.5,1097.16,60,Midrange
LG,49.5,990.02,120,Midrange
LG,46.5,804.23,60,Premium
LG,51.8,819.86,60,Midrange
LG,50.6,879.19,60,Midrange
LG,51.5,909.08,60,Midrange
LG,47.5,1008.66,60,Midrange
LG,50.9,1018.5,60,Midrange
LG,50.3,923.58,60,Midrange
LG,48.1,822.38,60,Midrange
LG,50.1,854.62,60,Midrange
LG,49.4,978.77,120,Midrange
LG,49.5,807.02,60,Midrange
LG,49.3,847.5,60,Midrange
LG,51.5,1028.79,60,Midrange
LG,47.2,926.69,60,Midrange
LG,47.0,1042.12,60,Midrange
LG,50.3,1151.14,60,Premium
LG,50.2,968.95,60,Midrange
LG,50.4,942.0,60,Midrange
LG,53.2,1027.81,60,Midrange
LG,50.3,909.51,120,Midrange
LG,48.3,888.05,120,Midrange
LG,54.3,949.78,60,Midrange
LG,49.7,859.45,120,Midrange
LG,51.4,679.53,120,Midrange
LG,47.8,776.97,60,Midrange
LG,47.4,875.23,60,Midrange
LG,49.6,874.09,60,Midrange
LG,51.4,885.06,60,Midrange
LG,53.1,1007.02,60,Midrange
LG,48.3,949.08,120,Midrange
LG,49.5,794.88,60,Midrange
LG,50.0,915.03,60,Midrange
LG,50.0,897.71,60,Midrange
LG,49.8,914.73,60,Midrange
LG,49.9,848.37,60,Midrange
LG,52.4,647.36,60,Midrange
LG,52.1,703.03,60,Midrange
LG,50.5,875.79,120,Midrange
LG,47.6,826.11,60,Midrange
LG,49.4,893.39,60,Midrange
LG,51.6,1020.8,60,Premium
LG,48.8,830.81,60,Midrange
LG,49.1,946.49,60,Midrange
LG,49.4,878.22,60,Midrange
LG,51.2,942.21,120,Midrange
LG,52.8,804.33,60,Midrange
LG,51.0,870.59,60,Midrange
LG,47.2,1067.65,120,Midrange
LG,49.1,999.66,60,Midrange
LG,52.2,733.45,60,Midrange
LG,47.8,1066.71,60,Midrange
LG,47.0,848.23,120,Midrange
LG,49.1,937.92,120,Midrange
LG,51.7,897.06,60,Midrange
LG,49.4,894.59,60,Midrange
LG,53.7,963.86,60,Midrange
LG,50.3,882.52,120,Midrange
LG,47.8,909.58,60,Midrange
LG,50.3,807.05,60,Midrange
LG,53.4,968.17,120,Midrange
LG,50.4,993.36,60,Midrange
LG,48.3,948.48,120,Midrange
LG,46.9,778.44,60,Midrange
LG,49.4,918.86,60,Midrange
LG,49.0,766.37,60,Midrange
LG,52.3,816.04,60,Premium
LG,48.4,1150.08,60,Midrange
LG,50.2,917.01,60,Midrange
LG,49.0,911.59,60,Midrange
LG,47.1,993.78,60,Midrange
LG,49.9,1068.23,60,Midrange
LG,47.4,861.96,120,Midrange
LG,51.1,992.39,60,Midrange
LG,47.0,1008.69,60,Midrange
LG,49.9,958.96,60,Midrange
LG,51.8,911.36,60,Midrange
LG,51.0,1002.67,60,Midrange
LG,49.2,960.13,60,Midrange
LG,50.7,919.73,60,Midrange
LG,51.4,912.72,60,Midrange
LG,48.2,1000.05,120,Premium
LG,51.9,892.36,120,Midrange
LG,51.6,850.98,60,Midrange
LG,47.6,947.6,60,Midrange
LG,50.4,854.52,60,Midrange
LG,49.6,912.82,60,Midrange
LG,52.5,918.67,60,Midrange
LG,51.5,926.89,60,Midrange
LG,50.1,1001.22,120,Midrange
LG,52.1,835.07,60,Midrange
